frame,timestamp,fps,decision,mean_risk,max_risk,collision_risk,has_close_high_risk
227,2026-03-20 13:08:03,4.95,0,0.003,1.3,0.0023,0
228,2026-03-20 13:08:04,5.09,0,0.0049,1.3,0.0038,1
229,2026-03-20 13:08:04,4.95,0,0.0077,1.3,0.0059,1
230,2026-03-20 13:08:04,5.15,0,0.0053,1.3,0.0041,1
231,2026-03-20 13:08:04,4.97,0,0.0034,1.3,0.0026,1
232,2026-03-20 13:08:04,5.16,0,0.0017,1.3,0.0013,0
233,2026-03-20 13:08:05,5.12,0,0.0074,1.3,0.0057,1
234,2026-03-20 13:08:05,5.06,0,0.0073,1.3,0.0056,1
235,2026-03-20 13:08:05,5.21,0,0.0071,1.3,0.0055,1
236,2026-03-20 13:08:05,4.99,0,0.02,1.3,0.0154,1
237,2026-03-20 13:08:05,5.15,0,0.0149,1.3,0.0115,1
238,2026-03-20 13:08:06,5.07,0,0.0115,1.3,0.0088,1
239,2026-03-20 13:08:06,4.97,0,0.0115,1.3,0.0089,1
