frame,timestamp,fps,decision,mean_risk,max_risk,collision_risk,has_close_high_risk
203,2026-03-20 12:43:20,4.85,0,0.0076,3.2607,0.0034,0
204,2026-03-20 12:43:20,4.89,0,0.0,0.0,0.0,0
205,2026-03-20 12:43:20,5.04,0,0.0028,2.0621,0.0015,0
206,2026-03-20 12:43:21,5.08,0,0.0109,3.1683,0.0048,0
207,2026-03-20 12:43:21,5.16,0,0.0074,2.8076,0.004,0
208,2026-03-20 12:43:21,4.87,0,0.0039,2.8684,0.0016,0
209,2026-03-20 12:43:21,5.13,0,0.0068,2.8495,0.0035,0
210,2026-03-20 12:43:21,5.0,0,0.0078,2.5789,0.0041,0
211,2026-03-20 12:43:22,5.1,0,0.0025,2.2939,0.0015,0
212,2026-03-20 12:43:22,5.0,0,0.0003,2.2043,0.0002,0
213,2026-03-20 12:43:22,4.9,0,0.0028,2.3354,0.0016,1
214,2026-03-20 12:43:22,5.13,0,0.012,2.8432,0.0056,0
215,2026-03-20 12:43:22,5.04,0,0.0142,2.9403,0.0068,0
216,2026-03-20 12:43:23,4.93,0,0.0145,3.0309,0.0063,0
217,2026-03-20 12:43:23,4.89,0,0.0092,2.9695,0.0042,0
218,2026-03-20 12:43:23,4.99,0,0.0076,3.0,0.0042,0
219,2026-03-20 12:43:23,4.88,0,0.0082,3.0411,0.0032,0
220,2026-03-20 12:43:23,4.85,0,0.0075,2.8171,0.0036,1
221,2026-03-20 12:43:24,4.8,0,0.0167,3.0753,0.0073,1
222,2026-03-20 12:43:24,5.12,0,0.0326,3.1775,0.0168,1
223,2026-03-20 12:43:24,4.46,0,0.0,0.0,0.0,0
224,2026-03-20 12:43:24,5.06,0,0.0068,2.6583,0.0038,1
225,2026-03-20 12:43:24,4.8,0,0.0153,2.8235,0.0078,1
226,2026-03-20 12:43:25,4.88,0,0.0097,2.5799,0.0051,1
227,2026-03-20 12:43:25,5.01,0,0.005,2.5939,0.0023,0
228,2026-03-20 12:43:25,4.81,0,0.0072,2.4619,0.0038,1
229,2026-03-20 12:43:25,4.98,0,0.0106,2.5477,0.0059,1
230,2026-03-20 12:43:25,4.93,0,0.0075,2.5002,0.0041,1
231,2026-03-20 12:43:26,4.97,0,0.0044,2.3705,0.0026,1
232,2026-03-20 12:43:26,4.94,0,0.003,2.5225,0.0013,0
233,2026-03-20 12:43:26,4.88,0,0.0111,2.558,0.0057,1
234,2026-03-20 12:43:26,4.9,0,0.0112,2.7598,0.0056,1
235,2026-03-20 12:43:26,4.98,0,0.0106,2.6661,0.0055,1
236,2026-03-20 12:43:27,4.88,0,0.0293,2.7018,0.0154,1
237,2026-03-20 12:43:27,5.04,0,0.0214,2.5934,0.0115,1
238,2026-03-20 12:43:27,5.02,0,0.0181,2.5689,0.0088,1
239,2026-03-20 12:43:27,5.06,0,0.018,2.826,0.0089,1
